ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,FRIDGE
URBAN,Q4,INDIA,NR,HP,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,HP,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,HP,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,HP,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,HP,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,JK,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q4,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q5,INDIA,NR,PB,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q1,INDIA,NR,RJ,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q2,INDIA,NR,RJ,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q3,INDIA,NR,RJ,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q4,INDIA,NR,RJ,2031,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2022,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2023,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2024,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2025,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2026,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2027,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2028,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2029,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2030,SUMMER,ALLDAYS,EARLY,3
RURAL,Q5,INDIA,NR,RJ,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q1,INDIA,NR,RJ,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2023,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2024,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2025,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2026,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2027,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2028,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2029,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2030,SUMMER,ALLDAYS,EARLY,3
URBAN,Q2,INDIA,NR,RJ,2031,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,RJ,2022,SUMMER,ALLDAYS,EARLY,3
URBAN,Q3,INDIA,NR,RJ,2023,SUMMER,ALLDAYS,EARLY,3
