ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration,
URBAN,Q2,INDIA,WR,GA,2025,0.788182406,
URBAN,Q3,INDIA,SR,TN,2025,0.865200763,
URBAN,Q3,INDIA,WR,GA,2025,0.734200999,
URBAN,Q4,INDIA,SR,TN,2025,0.828251767,
URBAN,Q4,INDIA,WR,GA,2025,0.694280756,
URBAN,Q5,INDIA,SR,TN,2025,0.673293144,
URBAN,Q5,INDIA,WR,GA,2025,0.507029491,
RURAL,Q1,INDIA,SR,TN,2026,0.8830356,
RURAL,Q1,INDIA,WR,GA,2026,0.927152328,
RURAL,Q2,INDIA,SR,TN,2026,0.904926964,
RURAL,Q2,INDIA,WR,GA,2026,0.906172468,
RURAL,Q3,INDIA,SR,TN,2026,0.910434943,
RURAL,Q3,INDIA,WR,GA,2026,0.883342565,
RURAL,Q4,INDIA,SR,TN,2026,0.905374798,
RURAL,Q4,INDIA,WR,GA,2026,0.848114029,
RURAL,Q5,INDIA,SR,TN,2026,0.864336801,
RURAL,Q5,INDIA,WR,GA,2026,0.722409515,
URBAN,Q1,INDIA,SR,TN,2026,0.913952279,
URBAN,Q1,INDIA,WR,GA,2026,0.876941813,
URBAN,Q2,INDIA,SR,TN,2026,0.888100832,
URBAN,Q2,INDIA,WR,GA,2026,0.780924598,
URBAN,Q3,INDIA,SR,TN,2026,0.860131001,
URBAN,Q3,INDIA,WR,GA,2026,0.726297476,
URBAN,Q4,INDIA,SR,TN,2026,0.822503643,
URBAN,Q4,INDIA,WR,GA,2026,0.687595026,
URBAN,Q5,INDIA,SR,TN,2026,0.664171331,
URBAN,Q5,INDIA,WR,GA,2026,0.501397983,
RURAL,Q1,INDIA,SR,TN,2027,0.886989486,
RURAL,Q1,INDIA,WR,GA,2027,0.926294158,
RURAL,Q2,INDIA,SR,TN,2027,0.906694232,
RURAL,Q2,INDIA,WR,GA,2027,0.903906715,
RURAL,Q3,INDIA,SR,TN,2027,0.910264513,
RURAL,Q3,INDIA,WR,GA,2027,0.880596109,
RURAL,Q4,INDIA,SR,TN,2027,0.903051992,
RURAL,Q4,INDIA,WR,GA,2027,0.844526779,
RURAL,Q5,INDIA,SR,TN,2027,0.857715768,
RURAL,Q5,INDIA,WR,GA,2027,0.715491379,
URBAN,Q1,INDIA,SR,TN,2027,0.913059238,
URBAN,Q1,INDIA,WR,GA,2027,0.873618032,
URBAN,Q2,INDIA,SR,TN,2027,0.884137848,
URBAN,Q2,INDIA,WR,GA,2027,0.773657423,
URBAN,Q3,INDIA,SR,TN,2027,0.85486727,
URBAN,Q3,INDIA,WR,GA,2027,0.718443454,
URBAN,Q4,INDIA,SR,TN,2027,0.816639296,
URBAN,Q4,INDIA,WR,GA,2027,0.680999296,
URBAN,Q5,INDIA,SR,TN,2027,0.655054424,
URBAN,Q5,INDIA,WR,GA,2027,0.495911215,
RURAL,Q1,INDIA,SR,TN,2028,0.890620425,
RURAL,Q1,INDIA,WR,GA,2028,0.925354788,
RURAL,Q2,INDIA,SR,TN,2028,0.908119188,
RURAL,Q2,INDIA,WR,GA,2028,0.901538456,
RURAL,Q3,INDIA,SR,TN,2028,0.90969463,
RURAL,Q3,INDIA,WR,GA,2028,0.877769677,
RURAL,Q4,INDIA,SR,TN,2028,0.900276539,
RURAL,Q4,INDIA,WR,GA,2028,0.840862042,
RURAL,Q5,INDIA,SR,TN,2028,0.850604386,
RURAL,Q5,INDIA,WR,GA,2028,0.708485399,
URBAN,Q1,INDIA,SR,TN,2028,0.911965158,
URBAN,Q1,INDIA,WR,GA,2028,0.870195536,
URBAN,Q2,INDIA,SR,TN,2028,0.879884999,
URBAN,Q2,INDIA,WR,GA,2028,0.766225636,
URBAN,Q3,INDIA,SR,TN,2028,0.849340221,
URBAN,Q3,INDIA,WR,GA,2028,0.710470364,
URBAN,Q4,INDIA,SR,TN,2028,0.810582169,
URBAN,Q4,INDIA,WR,GA,2028,0.674349136,
URBAN,Q5,INDIA,SR,TN,2028,0.645826223,
URBAN,Q5,INDIA,WR,GA,2028,0.490445321,
RURAL,Q1,INDIA,SR,TN,2029,0.893933412,
RURAL,Q1,INDIA,WR,GA,2029,0.924334084,
RURAL,Q2,INDIA,SR,TN,2029,0.909203568,
RURAL,Q2,INDIA,WR,GA,2029,0.899067097,
RURAL,Q3,INDIA,SR,TN,2029,0.908722044,
RURAL,Q3,INDIA,WR,GA,2029,0.874863175,
RURAL,Q4,INDIA,SR,TN,2029,0.897040102,
RURAL,Q4,INDIA,WR,GA,2029,0.837120183,
RURAL,Q5,INDIA,SR,TN,2029,0.84299546,
RURAL,Q5,INDIA,WR,GA,2029,0.701395055,
URBAN,Q1,INDIA,SR,TN,2029,0.91066841,
URBAN,Q1,INDIA,WR,GA,2029,0.866674124,
URBAN,Q2,INDIA,SR,TN,2029,0.875337825,
URBAN,Q2,INDIA,WR,GA,2029,0.758632495,
URBAN,Q3,INDIA,SR,TN,2029,0.843547519,
URBAN,Q3,INDIA,WR,GA,2029,0.702382993,
URBAN,Q4,INDIA,SR,TN,2029,0.804332585,
URBAN,Q4,INDIA,WR,GA,2029,0.667647609,
URBAN,Q5,INDIA,SR,TN,2029,0.63649377,
URBAN,Q5,INDIA,WR,GA,2029,0.485001739,
RURAL,Q1,INDIA,SR,TN,2030,0.896933094,
RURAL,Q1,INDIA,WR,GA,2030,0.923231887,
RURAL,Q2,INDIA,SR,TN,2030,0.909948408,
RURAL,Q2,INDIA,WR,GA,2030,0.896492058,
RURAL,Q3,INDIA,SR,TN,2030,0.907342592,
RURAL,Q3,INDIA,WR,GA,2030,0.871876548,
RURAL,Q4,INDIA,SR,TN,2030,0.893333669,
RURAL,Q4,INDIA,WR,GA,2030,0.833301625,
RURAL,Q5,INDIA,SR,TN,2030,0.834882678,
RURAL,Q5,INDIA,WR,GA,2030,0.69422397,
URBAN,Q1,INDIA,SR,TN,2030,0.909167158,
URBAN,Q1,INDIA,WR,GA,2030,0.863053666,
URBAN,Q2,INDIA,SR,TN,2030,0.870491947,
URBAN,Q2,INDIA,WR,GA,2030,0.750881621,
URBAN,Q3,INDIA,SR,TN,2030,0.83748714,
URBAN,Q3,INDIA,WR,GA,2030,0.694186378,
URBAN,Q4,INDIA,SR,TN,2030,0.797891155,
URBAN,Q4,INDIA,WR,GA,2030,0.660897845,
URBAN,Q5,INDIA,SR,TN,2030,0.627064379,
URBAN,Q5,INDIA,WR,GA,2030,0.479581876,
RURAL,Q1,INDIA,SR,TN,2031,0.899623735,
RURAL,Q1,INDIA,WR,GA,2031,0.922048013,
RURAL,Q2,INDIA,SR,TN,2031,0.910354032,
RURAL,Q2,INDIA,WR,GA,2031,0.89381279,
RURAL,Q3,INDIA,SR,TN,2031,0.905551233,
RURAL,Q3,INDIA,WR,GA,2031,0.868809781,
RURAL,Q4,INDIA,SR,TN,2031,0.889147673,
RURAL,Q4,INDIA,WR,GA,2031,0.829406854,
RURAL,Q5,INDIA,SR,TN,2031,0.826260819,
RURAL,Q5,INDIA,WR,GA,2031,0.686975905,
URBAN,Q1,INDIA,SR,TN,2031,0.907459373,
URBAN,Q1,INDIA,WR,GA,2031,0.8593341,
URBAN,Q2,INDIA,SR,TN,2031,0.865343126,
URBAN,Q2,INDIA,WR,GA,2031,0.742976994,
URBAN,Q3,INDIA,SR,TN,2031,0.831157415,
URBAN,Q3,INDIA,WR,GA,2031,0.685885801,
URBAN,Q4,INDIA,SR,TN,2031,0.791258804,
URBAN,Q4,INDIA,WR,GA,2031,0.654103039,
URBAN,Q5,INDIA,SR,TN,2031,0.617545607,
URBAN,Q5,INDIA,WR,GA,2031,0.474187103,
RURAL,Q1,INDIA,SR,TS,2021,0.893182115,
RURAL,Q1,INDIA,WR,MH,2021,0.759400227,
RURAL,Q2,INDIA,SR,TS,2021,0.879947587,
RURAL,Q2,INDIA,WR,MH,2021,0.794428631,
RURAL,Q3,INDIA,SR,TS,2021,0.864403569,
RURAL,Q3,INDIA,WR,MH,2021,0.803782948,
RURAL,Q4,INDIA,SR,TS,2021,0.837958685,
RURAL,Q4,INDIA,WR,MH,2021,0.804864242,
RURAL,Q5,INDIA,SR,TS,2021,0.734200737,
RURAL,Q5,INDIA,WR,MH,2021,0.760326277,
URBAN,Q1,INDIA,SR,TS,2021,0.818682543,
URBAN,Q1,INDIA,WR,MH,2021,0.789092374,
URBAN,Q2,INDIA,SR,TS,2021,0.725040684,
URBAN,Q2,INDIA,WR,MH,2021,0.729268861,
URBAN,Q3,INDIA,SR,TS,2021,0.639025498,
URBAN,Q3,INDIA,WR,MH,2021,0.667298162,
URBAN,Q4,INDIA,SR,TS,2021,0.541043134,
URBAN,Q4,INDIA,WR,MH,2021,0.573083475,
URBAN,Q5,INDIA,SR,TS,2021,0.390052423,
URBAN,Q5,INDIA,WR,MH,2021,0.287169196,
RURAL,Q1,INDIA,SR,TS,2022,0.891108828,
RURAL,Q1,INDIA,WR,MH,2022,0.770682737,
RURAL,Q2,INDIA,SR,TS,2022,0.873708192,
RURAL,Q2,INDIA,WR,MH,2022,0.799502379,
RURAL,Q3,INDIA,SR,TS,2022,0.855845874,
RURAL,Q3,INDIA,WR,MH,2022,0.805357158,
RURAL,Q4,INDIA,SR,TS,2022,0.826492331,
RURAL,Q4,INDIA,WR,MH,2022,0.802876278,
RURAL,Q5,INDIA,SR,TS,2022,0.715072374,
RURAL,Q5,INDIA,WR,MH,2022,0.750175672,
URBAN,Q1,INDIA,SR,TS,2022,0.804889294,
URBAN,Q1,INDIA,WR,MH,2022,0.778305871,
URBAN,Q2,INDIA,SR,TS,2022,0.703849648,
URBAN,Q2,INDIA,WR,MH,2022,0.713463,
URBAN,Q3,INDIA,SR,TS,2022,0.613958743,
URBAN,Q3,INDIA,WR,MH,2022,0.649858426,
URBAN,Q4,INDIA,SR,TS,2022,0.516707736,
URBAN,Q4,INDIA,WR,MH,2022,0.553774839,
URBAN,Q5,INDIA,SR,TS,2022,0.375565682,
URBAN,Q5,INDIA,WR,MH,2022,0.265529759,
RURAL,Q1,INDIA,SR,TS,2023,0.888773028,
RURAL,Q1,INDIA,WR,MH,2023,0.777919641,
RURAL,Q2,INDIA,SR,TS,2023,0.868217476,
RURAL,Q2,INDIA,WR,MH,2023,0.802242357,
RURAL,Q3,INDIA,SR,TS,2023,0.848635425,
RURAL,Q3,INDIA,WR,MH,2023,0.805630939,
RURAL,Q4,INDIA,SR,TS,2023,0.817102933,
RURAL,Q4,INDIA,WR,MH,2023,0.800664145,
RURAL,Q5,INDIA,SR,TS,2023,0.700019479,
RURAL,Q5,INDIA,WR,MH,2023,0.74219879,
URBAN,Q1,INDIA,SR,TS,2023,0.793738084,
URBAN,Q1,INDIA,WR,MH,2023,0.769330589,
URBAN,Q2,INDIA,SR,TS,2023,0.687171434,
URBAN,Q2,INDIA,WR,MH,2023,0.701238559,
URBAN,Q3,INDIA,SR,TS,2023,0.594625818,
URBAN,Q3,INDIA,WR,MH,2023,0.636760833,
URBAN,Q4,INDIA,SR,TS,2023,0.498346604,
URBAN,Q4,INDIA,WR,MH,2023,0.539603188,
URBAN,Q5,INDIA,SR,TS,2023,0.36486505,
URBAN,Q5,INDIA,WR,MH,2023,0.250497886,
RURAL,Q1,INDIA,SR,TS,2024,0.885810516,
RURAL,Q1,INDIA,WR,MH,2024,0.784230602,
RURAL,Q2,INDIA,SR,TS,2024,0.862130075,
RURAL,Q2,INDIA,WR,MH,2024,0.804153711,
RURAL,Q3,INDIA,SR,TS,2024,0.840877379,
RURAL,Q3,INDIA,WR,MH,2024,0.805183819,
RURAL,Q4,INDIA,SR,TS,2024,0.807212449,
RURAL,Q4,INDIA,WR,MH,2024,0.797858143,
RURAL,Q5,INDIA,SR,TS,2024,0.684667969,
RURAL,Q5,INDIA,WR,MH,2024,0.733862379,
URBAN,Q1,INDIA,SR,TS,2024,0.78210947,
URBAN,Q1,INDIA,WR,MH,2024,0.759588041,
URBAN,Q2,INDIA,SR,TS,2024,0.670175303,
URBAN,Q2,INDIA,WR,MH,2024,0.688634142,
URBAN,Q3,INDIA,SR,TS,2024,0.575264625,
URBAN,Q3,INDIA,WR,MH,2024,0.623547089,
URBAN,Q4,INDIA,SR,TS,2024,0.480272456,
URBAN,Q4,INDIA,WR,MH,2024,0.525562226,
URBAN,Q5,INDIA,SR,TS,2024,0.354471775,
URBAN,Q5,INDIA,WR,MH,2024,0.236302075,
RURAL,Q1,INDIA,SR,TS,2025,0.882244468,
RURAL,Q1,INDIA,WR,MH,2025,0.789642742,
RURAL,Q2,INDIA,SR,TS,2025,0.855472802,
RURAL,Q2,INDIA,WR,MH,2025,0.805271952,
RURAL,Q3,INDIA,SR,TS,2025,0.83260325,
RURAL,Q3,INDIA,WR,MH,2025,0.804052576,
RURAL,Q4,INDIA,SR,TS,2025,0.796861328,
RURAL,Q4,INDIA,WR,MH,2025,0.794495899,
RURAL,Q5,INDIA,SR,TS,2025,0.669090361,
RURAL,Q5,INDIA,WR,MH,2025,0.725214512,
URBAN,Q1,INDIA,SR,TS,2025,0.770052125,
URBAN,Q1,INDIA,WR,MH,2025,0.749152499,
URBAN,Q2,INDIA,SR,TS,2025,0.652948084,
URBAN,Q2,INDIA,WR,MH,2025,0.675724505,
URBAN,Q3,INDIA,SR,TS,2025,0.555975798,
URBAN,Q3,INDIA,WR,MH,2025,0.610281334,
URBAN,Q4,INDIA,SR,TS,2025,0.462556206,
URBAN,Q4,INDIA,WR,MH,2025,0.511706833,
URBAN,Q5,INDIA,SR,TS,2025,0.344399475,
URBAN,Q5,INDIA,WR,MH,2025,0.222940079,
RURAL,Q1,INDIA,SR,TS,2026,0.878061378,
RURAL,Q1,INDIA,WR,MH,2026,0.794231317,
RURAL,Q2,INDIA,SR,TS,2026,0.848210198,
RURAL,Q2,INDIA,WR,MH,2026,0.805636838,
RURAL,Q3,INDIA,SR,TS,2026,0.823768888,
RURAL,Q3,INDIA,WR,MH,2026,0.802256129,
RURAL,Q4,INDIA,SR,TS,2026,0.78599675,
RURAL,Q4,INDIA,WR,MH,2026,0.79057548,
RURAL,Q5,INDIA,SR,TS,2026,0.653220173,
RURAL,Q5,INDIA,WR,MH,2026,0.716211285,
URBAN,Q1,INDIA,SR,TS,2026,0.757506915,
URBAN,Q1,INDIA,WR,MH,2026,0.73798712,
URBAN,Q2,INDIA,SR,TS,2026,0.63542336,
URBAN,Q2,INDIA,WR,MH,2026,0.662448936,
URBAN,Q3,INDIA,SR,TS,2026,0.536686856,
URBAN,Q3,INDIA,WR,MH,2026,0.596888991,
URBAN,Q4,INDIA,SR,TS,2026,0.445109262,
URBAN,Q4,INDIA,WR,MH,2026,0.49794774,
URBAN,Q5,INDIA,SR,TS,2026,0.334572996,
URBAN,Q5,INDIA,WR,MH,2026,0.210275603,
RURAL,Q1,INDIA,SR,TS,2027,0.873281035,
RURAL,Q1,INDIA,WR,MH,2027,0.798004653,
RURAL,Q2,INDIA,SR,TS,2027,0.840373009,
RURAL,Q2,INDIA,WR,MH,2027,0.805271276,
RURAL,Q3,INDIA,SR,TS,2027,0.814413564,
RURAL,Q3,INDIA,WR,MH,2027,0.799823465,
RURAL,Q4,INDIA,SR,TS,2027,0.77467108,
RURAL,Q4,INDIA,WR,MH,2027,0.786131979,
RURAL,Q5,INDIA,SR,TS,2027,0.637148992,
RURAL,Q5,INDIA,WR,MH,2027,0.706909244,
URBAN,Q1,INDIA,SR,TS,2027,0.744537613,
URBAN,Q1,INDIA,WR,MH,2027,0.726175836,
URBAN,Q2,INDIA,SR,TS,2027,0.617709269,
URBAN,Q2,INDIA,WR,MH,2027,0.648896851,
URBAN,Q3,INDIA,SR,TS,2027,0.517518155,
URBAN,Q3,INDIA,WR,MH,2027,0.583450106,
URBAN,Q4,INDIA,SR,TS,2027,0.428019935,
URBAN,Q4,INDIA,WR,MH,2027,0.484357411,
URBAN,Q5,INDIA,SR,TS,2027,0.325020919,
URBAN,Q5,INDIA,WR,MH,2027,0.19832928,
RURAL,Q1,INDIA,SR,TS,2028,0.867844754,
RURAL,Q1,INDIA,WR,MH,2028,0.801027176,
RURAL,Q2,INDIA,SR,TS,2028,0.831869131,
RURAL,Q2,INDIA,WR,MH,2028,0.804182637,
RURAL,Q3,INDIA,SR,TS,2028,0.804431788,
RURAL,Q3,INDIA,WR,MH,2028,0.796733094,
RURAL,Q4,INDIA,SR,TS,2028,0.762763175,
RURAL,Q4,INDIA,WR,MH,2028,0.781116197,
RURAL,Q5,INDIA,SR,TS,2028,0.620725026,
RURAL,Q5,INDIA,WR,MH,2028,0.697197822,
URBAN,Q1,INDIA,SR,TS,2028,0.731010457,
URBAN,Q1,INDIA,WR,MH,2028,0.713590748,
URBAN,Q2,INDIA,SR,TS,2028,0.599646505,
URBAN,Q2,INDIA,WR,MH,2028,0.63491703,
URBAN,Q3,INDIA,SR,TS,2028,0.498300464,
URBAN,Q3,INDIA,WR,MH,2028,0.569806893,
URBAN,Q4,INDIA,SR,TS,2028,0.411118538,
URBAN,Q4,INDIA,WR,MH,2028,0.470769096,
URBAN,Q5,INDIA,SR,TS,2028,0.315628449,
URBAN,Q5,INDIA,WR,MH,2028,0.186918432,
RURAL,Q1,INDIA,SR,TS,2029,0.861739868,
RURAL,Q1,INDIA,WR,MH,2029,0.803294797,
RURAL,Q2,INDIA,SR,TS,2029,0.822690946,
RURAL,Q2,INDIA,WR,MH,2029,0.80236848,
RURAL,Q3,INDIA,SR,TS,2029,0.793822412,
RURAL,Q3,INDIA,WR,MH,2029,0.792984437,
RURAL,Q4,INDIA,SR,TS,2029,0.750281618,
RURAL,Q4,INDIA,WR,MH,2029,0.775530309,
RURAL,Q5,INDIA,SR,TS,2029,0.603987436,
RURAL,Q5,INDIA,WR,MH,2029,0.687090466,
URBAN,Q1,INDIA,SR,TS,2029,0.716942234,
URBAN,Q1,INDIA,WR,MH,2029,0.700257376,
URBAN,Q2,INDIA,SR,TS,2029,0.581286606,
URBAN,Q2,INDIA,WR,MH,2029,0.62054207,
URBAN,Q3,INDIA,SR,TS,2029,0.479094979,
URBAN,Q3,INDIA,WR,MH,2029,0.555987601,
URBAN,Q4,INDIA,SR,TS,2029,0.394443814,
URBAN,Q4,INDIA,WR,MH,2029,0.457207694,
URBAN,Q5,INDIA,SR,TS,2029,0.306400458,
URBAN,Q5,INDIA,WR,MH,2029,0.176037439,
RURAL,Q1,INDIA,SR,TS,2030,0.854953854,
RURAL,Q1,INDIA,WR,MH,2030,0.804803692,
RURAL,Q2,INDIA,SR,TS,2030,0.812832676,
RURAL,Q2,INDIA,WR,MH,2030,0.799826771,
RURAL,Q3,INDIA,SR,TS,2030,0.782586767,
RURAL,Q3,INDIA,WR,MH,2030,0.788577597,
RURAL,Q4,INDIA,SR,TS,2030,0.737238087,
RURAL,Q4,INDIA,WR,MH,2030,0.769377431,
RURAL,Q5,INDIA,SR,TS,2030,0.586977889,
RURAL,Q5,INDIA,WR,MH,2030,0.676601976,
URBAN,Q1,INDIA,SR,TS,2030,0.702353318,
URBAN,Q1,INDIA,WR,MH,2030,0.686205761,
URBAN,Q2,INDIA,SR,TS,2030,0.562683872,
URBAN,Q2,INDIA,WR,MH,2030,0.605806797,
URBAN,Q3,INDIA,SR,TS,2030,0.459962173,
URBAN,Q3,INDIA,WR,MH,2030,0.542021129,
URBAN,Q4,INDIA,SR,TS,2030,0.378032085,
URBAN,Q4,INDIA,WR,MH,2030,0.44369753,
URBAN,Q5,INDIA,SR,TS,2030,0.297341295,
URBAN,Q5,INDIA,WR,MH,2030,0.165678232,
RURAL,Q1,INDIA,SR,TS,2031,0.847474681,
RURAL,Q1,INDIA,WR,MH,2031,0.805550266,
RURAL,Q2,INDIA,SR,TS,2031,0.802290769,
RURAL,Q2,INDIA,WR,MH,2031,0.796556004,
RURAL,Q3,INDIA,SR,TS,2031,0.770728967,
RURAL,Q3,INDIA,WR,MH,2031,0.78351351,
RURAL,Q4,INDIA,SR,TS,2031,0.723647534,
RURAL,Q4,INDIA,WR,MH,2031,0.762661743,
RURAL,Q5,INDIA,SR,TS,2031,0.569740212,
RURAL,Q5,INDIA,WR,MH,2031,0.665748494,
URBAN,Q1,INDIA,SR,TS,2031,0.687267732,
URBAN,Q1,INDIA,WR,MH,2031,0.671470583,
URBAN,Q2,INDIA,SR,TS,2031,0.543894802,
URBAN,Q2,INDIA,WR,MH,2031,0.590748081,
URBAN,Q3,INDIA,SR,TS,2031,0.440961092,
URBAN,Q3,INDIA,WR,MH,2031,0.527936838,
URBAN,Q4,INDIA,SR,TS,2031,0.361916996,
URBAN,Q4,INDIA,WR,MH,2031,0.430262219,
URBAN,Q5,INDIA,SR,TS,2031,0.288454796,
URBAN,Q5,INDIA,WR,MH,2031,0.155830605,
RURAL,Q1,INDIA,SR,AP,2021,0.88606799,
RURAL,Q1,INDIA,WR,GJ,2021,0.873622587,
RURAL,Q2,INDIA,SR,AP,2021,0.862479634,
RURAL,Q2,INDIA,WR,GJ,2021,0.891315927,
RURAL,Q3,INDIA,SR,AP,2021,0.841102168,
RURAL,Q3,INDIA,WR,GJ,2021,0.902904217,
RURAL,Q4,INDIA,SR,AP,2021,0.807292555,
RURAL,Q4,INDIA,WR,GJ,2021,0.913532649,
RURAL,Q5,INDIA,SR,AP,2021,0.684528903,
RURAL,Q5,INDIA,WR,GJ,2021,0.911742316,
URBAN,Q1,INDIA,SR,AP,2021,0.782216722,
URBAN,Q1,INDIA,WR,GJ,2021,0.921538668,
URBAN,Q2,INDIA,SR,AP,2021,0.670635505,
URBAN,Q2,INDIA,WR,GJ,2021,0.9000468,
URBAN,Q3,INDIA,SR,AP,2021,0.5757871,
URBAN,Q3,INDIA,WR,GJ,2021,0.879714894,
URBAN,Q4,INDIA,SR,AP,2021,0.479706985,
URBAN,Q4,INDIA,WR,GJ,2021,0.853029982,
URBAN,Q5,INDIA,SR,AP,2021,0.3515726,
URBAN,Q5,INDIA,WR,GJ,2021,0.745333169,
RURAL,Q1,INDIA,SR,AP,2022,0.877904976,
RURAL,Q1,INDIA,WR,GJ,2022,0.882006793,
RURAL,Q2,INDIA,SR,AP,2022,0.847733677,
RURAL,Q2,INDIA,WR,GJ,2022,0.896667333,
RURAL,Q3,INDIA,SR,AP,2022,0.822912484,
RURAL,Q3,INDIA,WR,GJ,2022,0.9062851,
RURAL,Q4,INDIA,SR,AP,2022,0.78469523,
RURAL,Q4,INDIA,WR,GJ,2022,0.915144833,
RURAL,Q5,INDIA,SR,AP,2022,0.651040177,
RURAL,Q5,INDIA,WR,GJ,2022,0.909092362,
URBAN,Q1,INDIA,SR,AP,2022,0.756027828,
URBAN,Q1,INDIA,WR,GJ,2022,0.920409288,
URBAN,Q2,INDIA,SR,AP,2022,0.633743713,
URBAN,Q2,INDIA,WR,GJ,2022,0.893755782,
URBAN,Q3,INDIA,SR,AP,2022,0.534858291,
URBAN,Q3,INDIA,WR,GJ,2022,0.871731378,
URBAN,Q4,INDIA,SR,AP,2022,0.442313428,
URBAN,Q4,INDIA,WR,GJ,2022,0.84394502,
URBAN,Q5,INDIA,SR,AP,2022,0.330283847,
URBAN,Q5,INDIA,WR,GJ,2022,0.729966853,
RURAL,Q1,INDIA,SR,AP,2023,0.869909074,
RURAL,Q1,INDIA,WR,GJ,2023,0.88795966,
RURAL,Q2,INDIA,SR,AP,2023,0.834801382,
RURAL,Q2,INDIA,WR,GJ,2023,0.900439221,
RURAL,Q3,INDIA,SR,AP,2023,0.80752793,
RURAL,Q3,INDIA,WR,GJ,2023,0.908629076,
RURAL,Q4,INDIA,SR,AP,2023,0.766147431,
RURAL,Q4,INDIA,WR,GJ,2023,0.91612164,
RURAL,Q5,INDIA,SR,AP,2023,0.625011609,
RURAL,Q5,INDIA,WR,GJ,2023,0.906637239,
URBAN,Q1,INDIA,SR,AP,2023,0.73486277,
URBAN,Q1,INDIA,WR,GJ,2023,0.919135111,
URBAN,Q2,INDIA,SR,AP,2023,0.605137417,
URBAN,Q2,INDIA,WR,GJ,2023,0.888175874,
URBAN,Q3,INDIA,SR,AP,2023,0.504111218,
URBAN,Q3,INDIA,WR,GJ,2023,0.864883839,
URBAN,Q4,INDIA,SR,AP,2023,0.415021876,
URBAN,Q4,INDIA,WR,GJ,2023,0.83633581,
URBAN,Q5,INDIA,SR,AP,2023,0.315052757,
URBAN,Q5,INDIA,WR,GJ,2023,0.717416359,
RURAL,Q1,INDIA,SR,AP,2024,0.860370865,
RURAL,Q1,INDIA,WR,GJ,2024,0.893274929,
RURAL,Q2,INDIA,SR,AP,2024,0.820378123,
RURAL,Q2,INDIA,WR,GJ,2024,0.903783774,
RURAL,Q3,INDIA,SR,AP,2024,0.790798019,
RURAL,Q3,INDIA,WR,GJ,2024,0.910671083,
RURAL,Q4,INDIA,SR,AP,2024,0.746428299,
RURAL,Q4,INDIA,WR,GJ,2024,0.916833582,
RURAL,Q5,INDIA,SR,AP,2024,0.598556003,
RURAL,Q5,INDIA,WR,GJ,2024,0.903887916,
URBAN,Q1,INDIA,SR,AP,2024,0.712641336,
URBAN,Q1,INDIA,WR,GJ,2024,0.917538673,
URBAN,Q2,INDIA,SR,AP,2024,0.576170646,
URBAN,Q2,INDIA,WR,GJ,2024,0.882113299,
URBAN,Q3,INDIA,SR,AP,2024,0.473804169,
URBAN,Q3,INDIA,WR,GJ,2024,0.857629393,
URBAN,Q4,INDIA,SR,AP,2024,0.38868496,
URBAN,Q4,INDIA,WR,GJ,2024,0.828422829,
URBAN,Q5,INDIA,SR,AP,2024,0.300471848,
URBAN,Q5,INDIA,WR,GJ,2024,0.704647157,
RURAL,Q1,INDIA,SR,AP,2025,0.849333361,
RURAL,Q1,INDIA,WR,GJ,2025,0.89798048,
RURAL,Q2,INDIA,SR,AP,2025,0.804540114,
RURAL,Q2,INDIA,WR,GJ,2025,0.90671783,
RURAL,Q3,INDIA,SR,AP,2025,0.772824522,
RURAL,Q3,INDIA,WR,GJ,2025,0.912422064,
RURAL,Q4,INDIA,SR,AP,2025,0.725677762,
RURAL,Q4,INDIA,WR,GJ,2025,0.91728979,
RURAL,Q5,INDIA,SR,AP,2025,0.571908035,
RURAL,Q5,INDIA,WR,GJ,2025,0.900853339,
URBAN,Q1,INDIA,SR,AP,2025,0.689536567,
URBAN,Q1,INDIA,WR,GJ,2025,0.915628752,
URBAN,Q2,INDIA,SR,AP,2025,0.547127342,
URBAN,Q2,INDIA,WR,GJ,2025,0.875579875,
URBAN,Q3,INDIA,SR,AP,2025,0.444210738,
URBAN,Q3,INDIA,WR,GJ,2025,0.849984332,
URBAN,Q4,INDIA,SR,AP,2025,0.363452237,
URBAN,Q4,INDIA,WR,GJ,2025,0.820225521,
URBAN,Q5,INDIA,SR,AP,2025,0.28655756,
URBAN,Q5,INDIA,WR,GJ,2025,0.691700523,
RURAL,Q1,INDIA,SR,AP,2026,0.836729027,
RURAL,Q1,INDIA,WR,GJ,2026,0.902131728,
RURAL,Q2,INDIA,SR,AP,2026,0.787216055,
RURAL,Q2,INDIA,WR,GJ,2026,0.909275298,
RURAL,Q3,INDIA,SR,AP,2026,0.753543486,
RURAL,Q3,INDIA,WR,GJ,2026,0.913902895,
RURAL,Q4,INDIA,SR,AP,2026,0.703844574,
RURAL,Q4,INDIA,WR,GJ,2026,0.917500454,
RURAL,Q5,INDIA,SR,AP,2026,0.545045369,
RURAL,Q5,INDIA,WR,GJ,2026,0.897518836,
URBAN,Q1,INDIA,SR,AP,2026,0.665508486,
URBAN,Q1,INDIA,WR,GJ,2026,0.913398029,
URBAN,Q2,INDIA,SR,AP,2026,0.518009406,
URBAN,Q2,INDIA,WR,GJ,2026,0.868538823,
URBAN,Q3,INDIA,SR,AP,2026,0.415301289,
URBAN,Q3,INDIA,WR,GJ,2026,0.841909058,
